"Title","Last update","Geolocation","Main location","Action area","twitter account","website","Post date"
"OmPrompt","2019-01-18","POINT (-1.2879529 51.67078)","","Analytics, AI/Machine learning","omprompt","http://www.omprompt.com/","2019-01-18"
"Datanomic","2019-01-18","","","Analytics, Business Intelligence","Datanomic","http://www.datanomic.com/","2019-01-18"
"INSIDER.","2019-01-18","","","Analytics, AI/Machine learning","useinsider","https://useinsider.com/","2019-01-18"
"Onzo","2019-01-18","","","Vertical applications","onzohq","http://www.onzo.com/","2019-01-18"
"NCTech","2019-01-18","","","Analytics, AI/Machine learning","NC_Tech","http://www.nctechimaging.com/","2019-01-18"
"Pupil ","2019-01-18","","","Analytics, AI/Machine learning","","https://pupil.co/","2019-01-18"
"Eligma","2019-01-18","","","Analytics, AI/Machine learning","eligmacom","https://eligma.com/","2019-01-18"
"Funnel","2019-01-18","","","Analytics, Business Intelligence","","https://funnel.io/","2019-01-18"
"Dice ","2019-01-18","","","Vertical applications","dicefm","https://dice.fm/","2019-01-18"
"Saagie","2019-01-18","POINT (1.054325 49.429895)","","Vertical applications, Financial Services","saagie_io","http://www.saagie.com/","2019-01-18"
"Funderbeam","2019-01-18","","","Analytics, Business Intelligence","funderbeam","https://www.funderbeam.com/","2019-01-18"
"Connecthings ","2019-01-18","","","Analytics, Business Intelligence","connecthings","http://www.connecthings.com/","2019-01-18"
"Acunu","2019-01-18","","","Analytics","","http://www.acunu.com/","2019-01-18"
"Chargifi","2019-01-18","","","Vertical applications","chargifi","http://chargifi.com/","2019-01-18"
"Arachnys","2019-01-18","","","Analytics","","http://www.arachnys.com/","2019-01-18"
"RushFiles","2019-01-18","POINT (9.8475881 55.8581302)","","Analytics, Business Intelligence","rushfiles","http://www.rushfiles.com/","2019-01-18"
"ForePaaS ","2019-01-18","POINT (2.26851 48.884831)","","Analytics","forepaas","http://www.forepaas.com/","2019-01-18"
"Invicara","2019-01-18","","","Analytics","Invicara","http://invicara.com/","2019-01-18"
"NewsWhip","2019-01-18","","","Analytics, AI/Machine learning","newswhip","http://www.newswhip.com/","2019-01-18"
"Cydar Medical","2019-01-18","","","Vertical applications, Healthcare","cydarmedical","http://www.cydarmedical.com/","2019-01-18"
"Bookia srl","2018-12-21","POINT (9.1159902 39.2108067)","","Analytics, Consumer data","","www.bookia.it","2018-12-21"
"GFAIVE","2019-01-09","POINT (44.6975317 41.6986768)","","Analytics, AI/Machine learning","","gfaive.com","2018-12-18"
"Bibold","2019-01-23","POINT (2.1734035 41.3850639)","","Analytics","","http://www.bibold.com/index.html","2018-09-25"
"Talent Up","2019-01-23","POINT (2.1573894 41.3799295)","","Analytics","","https://talentup.io/","2018-09-25"
"ioChem-BD","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, Other Support services","","https://www.iochem-bd.org/","2018-09-25"
"Logicalis Spain SLU","2019-01-09","POINT (2.1341154 41.3894751)","","Analytics","","https://www.es.logicalis.com/","2018-09-25"
"SAPIENTIS, S.L.","2019-01-23","POINT (2.2093452 41.4073044)","","Lead users","","www.sapientis.cat","2018-09-25"
"AMALFI ANALYTICS","2019-01-21","POINT (2.1945191 41.4024792)","","Analytics","","https://www.amalfianalytics.com/","2018-09-25"
"Palo Alto Networks","2019-01-23","POINT (-121.9552356 37.3541079)","","Analytics","","https://www.paloaltonetworks.com/","2018-09-25"
"Chatbot Pack","2018-12-23","POINT (24.9275169 60.1978031)","","ICT Enablers","chatbotpack","https://www.chatbotpack.com/","2018-08-13"
"Mabrian Technologies SL","2019-01-23","POINT (4.2620542 39.8910481)","","Analytics",""," www.mabrian.com","2018-06-21"
"Lead Ratings","2019-01-23","POINT (2.1540917 41.3921855)","","Analytics, AI/Machine learning",""," https://lead-ratings.com","2018-06-19"
"Micro Knowledge","2019-01-23","POINT (2.1774555 41.3929907)","","Analytics",""," www.microknowledge.net","2018-06-19"
"Citibeats","2018-06-19","POINT (2.2093742 41.4039304)","","Analytics","","https://citibeats.net/","2018-06-19"
"Cleverdata","2018-06-19","POINT (2.0758628 41.3719624)","","Analytics","@BigDataPredict","www.cleverdata.io","2018-06-13"
"Tandem","2018-05-23","POINT (2.1889141 41.4808812)","","Analytics","","http://www.tandem-company.com/","2018-05-23"
"Datancia","2018-05-21","POINT (2.1492214 41.40196)","","Analytics, AI/Machine learning","630.725.232","www.datancia.com","2018-05-21"
"UOC","2018-05-21","POINT (2.1947451 41.4063554)","","Lead users","","http://www.uoc.edu","2018-05-15"
"CCMA","2018-12-23","POINT (2.1345129 41.3981069)","","Lead users","","http://www.ccma.cat","2018-05-15"
"DAPCOM data services SL","2018-05-21","POINT (1.9888275 41.2758843)","","Analytics",""," www.dapcom.es","2018-05-15"
"Datalong16","2018-05-11","POINT (1.7355609 41.223238)","","Analytics, Log analytics","","www.datalong16.com","2018-05-04"
"Bigfinite Barcelona","2018-05-11","POINT (2.1569267 41.3949891)","","Analytics","","www.bigfinite.com","2018-05-02"
"Data ScienceTech Institute","2018-04-25","POINT (7.0747012 43.6152902)","","Enabling Players, Academia","@datasciencemsc","https://www.datasciencetech.institute/","2018-04-20"
"Lumio Analytics","2018-04-25","POINT (-1.9867601 43.2919385)","","Analytics","","https://lumio-analytics.com","2018-04-05"
"Experfy Inc","2019-01-23","POINT (-71.0570313 42.329462)","","Analytics, AI/Machine learning","https://twitter.com/experfy","www.experfy.com","2018-03-20"
"dmi.io","2018-12-23","POINT (4.469936 50.503887)","","Data Marketplaces","dmi_io","https://dmi.io/","2018-03-15"
"Garage","2018-02-05","POINT (28.8051788 47.0357767)","","Enabling Players","","http://garage.md/en","2018-02-05"
"Nissatech","2018-02-05","POINT (21.8957589 43.3209022)","","ICT Enablers","","https://www.nissatech.com/","2018-02-05"
"Index Ventures","2018-02-05","POINT (0.5990094 47.4095662)","","Enabling Players, Other Support services","","","2018-02-05"
"Amsterdam Science Park","2019-01-21","POINT (4.9540916 52.3545543)","","Enabling Players","","https://www.amsterdamsciencepark.nl/","2018-02-05"
"ACE","2019-01-18","POINT (4.9592933 52.3548588)","","Enabling Players","","https://ace-incubator.nl/about/","2018-02-05"
"ZIP","2018-02-05","POINT (15.2000001 45.1)","","Enabling Players","","http://zipzg.com/en/","2018-02-05"
"JIC Starcube","2018-02-05","POINT (15.472962 49.817492)","","Enabling Players","","https://www.jic.cz/en/starcube/","2018-02-05"
"StartUpYard","2018-02-05","POINT (15.472962 49.817492)","","Enabling Players","","http://startupyard.com/","2018-02-05"
"Accelerace","2018-02-05","POINT (9.501785 56.26392)","","Enabling Players, Other Support services","","https://www.accelerace.io/","2018-02-05"
"GameFounders","2018-02-05","POINT (25.0136071 58.595272)","","Enabling Players","","http://www.gamefounders.com/","2018-02-05"
"Garage 48","2018-02-05","POINT (25.0136071 58.595272)","","Enabling Players","","http://garage48.org/","2018-02-05"
"Startup Wise Guys","2018-02-05","POINT (25.0136071 58.595272)","","Enabling Players, VCs","","http://startupwiseguys.com/","2018-02-05"
"Startup Sauna","2018-02-05","POINT (25.7481511 61.92411)","","Enabling Players","","http://startupsauna.com/","2018-02-05"
"TheFamily","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","https://www.thefamily.co/","2018-02-05"
"NUMA","2018-02-05","POINT (2.213749 46.227638)","","Enabling Players","","https://paris.numa.co/acceleration/","2018-02-05"
"50Partners","2019-01-18","POINT (2.3437342 48.8640888)","","Enabling Players","","http://www.50partners.fr/","2018-02-05"
"OpenFund","2018-02-05","POINT (21.824312 39.074208)","","Enabling Players","","http://www.theopenfund.com/","2018-02-05"
"Metavallon- the accelerator","2018-02-05","POINT (21.824312 39.074208)","","Enabling Players","","http://metavallon.org/the-accelerator/","2018-02-05"
"Axel Springer Plug & Play","2018-02-05","POINT (10.451526 51.165691)","","Enabling Players","","http://www.axelspringerplugandplay.com/","2018-02-05"
"German Silicon Valley Accelerator","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","http://germanaccelerator.com/","2018-02-05"
"hub:raum","2018-02-05","POINT (10.451526 51.165691)","","Enabling Players","","https://www.hubraum.com/","2018-02-05"
"ProSiebenSat.1 Accelerator","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, VCs","","https://www.p7s1accelerator.com/en/home/","2018-02-05"
"icatapult","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, Incubators","","http://icatapult.co","2018-02-05"
"Startup Reykjavik","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","https://startupreykjavik.is/","2018-02-05"
"H-Farm","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","http://www.h-farm.com/en","2018-02-05"
"Seedlab","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","http://www.seedlab.it/","2018-02-05"
"LuissEnLabs","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","http://luissenlabs.com/","2018-02-05"
"Rockstart","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","https://www.rockstart.com/accelerator/","2018-02-05"
"betaFACTORY","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, Incubators","","https://betafactory.com/","2018-02-05"
"StartupHighway","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","http://startuphighway.com/","2018-02-05"
"The Lisbon Challenge","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","http://www.lisbon-challenge.com/","2018-02-05"
"Gamma Rebels","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players","","http://hardgamma.com/gammarebels/","2018-02-05"
"SeedRocket","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, Incubators","","http://www.seedrocket.com/2012/02/17/en-la-vida-o-se-gana-o-se-aprende-nunca-se-pierde-la-entrevista-mas-sincera-del-emprendedor-carlos-saez/","2018-02-05"
"Tetuan Valley","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, Incubators","","https://www.tetuanvalley.com/","2018-02-05"
"Fongit","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, Incubators","","https://fongit.ch/","2018-02-05"
"Y-Start","2018-02-05","POINT (8.227512 46.818188)","","Enabling Players, Other Support services","","http://www.y-parc.ch/en/","2018-02-05"
"ImactHub Zurich","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, Other Support services","","https://zurich.impacthub.ch/","2018-02-05"
"Startup Weekend","2018-02-05","POINT (4.469936 50.503887)","","Enabling Players","","http://startupweekend.org/","2018-02-05"
"StartupBus","2018-02-05","POINT (4.469936 50.503887)","","Enabling Players","","https://europe.startupbus.com/","2018-02-05"
"IMPACT Accelerator","2018-02-05","POINT (4.469936 50.503887)","","Enabling Players","","http://www.impact-accelerator.com/#","2018-02-05"
"StartupBootcamp Internet of Things & Data Barcelona","2018-02-05","POINT (-3.74922 40.463667)","","Enabling Players, Other Support services","","https://www.startupbootcamp.org/accelerator/iot-datatech/","2018-02-05"
"Rocket Internet SE","2018-02-05","POINT (10.451526 51.165691)","","Enabling Players, Other Support services","","","2018-02-05"
"EBAN","2018-02-05","POINT (4.469936 50.503887)","","Enabling Players, Other Support services","","http://www.eban.org/","2018-02-05"
"BAE","2018-02-05","POINT (4.469936 50.503887)","","Enabling Players, VCs","","http://www.businessangelseurope.com/SitePages/default.aspx","2018-02-05"
"StartupVillage","2018-12-23","POINT (4.469936 50.503887)","","Enabling Players, VCs","","http://startupvillage.nl/","2018-02-05"
"Creandum","2018-12-23","","","Enabling Players, VCs","","","2018-02-05"
"Idinvest Partners","2018-12-23","","","Enabling Players, VCs","","","2018-02-05"
"Atomico","2018-12-23","POINT (-3.435973 55.378051)","","Enabling Players, VCs","","","2018-02-05"
"83North","2018-12-23","POINT (-3.435973 55.378051)","","Enabling Players, VCs","","","2018-02-05"
"Balderton Capital","2018-12-23","POINT (-3.435973 55.378051)","","Enabling Players, VCs","","","2018-02-05"
"Northzone","2018-12-23","","","Enabling Players, VCs","","","2018-02-05"
"Lakestar","2018-02-05","POINT (8.227512 46.818188)","","Enabling Players, VCs","","","2018-02-05"
"HV Holtzbrinck Ventures","2018-02-05","POINT (10.451526 51.165691)","","Enabling Players, Other Support services","","","2018-02-05"
"MassChallenge UK","2018-02-05","POINT (0.5990094 47.4095662)","","Enabling Players, Other Support services","","http://masschallenge.org/programs/uk","2018-02-05"
"MeWeHub","2018-02-05","POINT (0.5990094 47.4095662)","","Enabling Players, Other Support services","","https://hubblehq.com/office-space/1527/mewe-hub","2018-02-05"
"Microsoft Ventures","2018-12-23","POINT (-3.435973 55.378051)","","Enabling Players, Other Support services","","https://www.microsoftventures.com/locations/london","2018-02-05"
"Pi Labs","2018-02-05","POINT (0.5990094 47.4095662)","","Enabling Players, Other Support services","","http://pilabs.co.uk/cohort3-applications/","2018-02-05"
"PlayHubs","2018-02-05","POINT (0.5990094 47.4095662)","","Enabling Players, Other Support services","","http://playhubs.com/","2018-02-05"
"R/GA Accelerator","2018-02-05","POINT (0.5990094 47.4095662)","","Enabling Players","","http://rgaaccelerator.com/connecteddevices/","2018-02-05"
"Seedcamp","2018-12-23","POINT (-3.435973 55.378051)","","Enabling Players, VCs","","http://seedcamp.com/","2018-02-05"
"Sirrius","2018-12-23","POINT (-3.435973 55.378051)","","Enabling Players, Other Support services","","https://www.gov.uk/government/collections/sirius-programme-for-graduate-entrepreneurs","2018-02-05"
"Startup Sesame","2018-12-23","POINT (-3.435973 55.378051)","","Enabling Players, Other Support services","","http://www.startupsesame.com/","2018-02-05"
"Startupbootcamp FinTech London","2018-02-05","POINT (0.5990094 47.4095662)","","Enabling Players, Other Support services","","http://www.startupbootcamp.org/accelerator/fintech-london.html","2018-02-05"
